batch_idx,k,m,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
44,3,40,50,5000,0.546657,9146.51,0.000000,0.00,0.000000,0.00,0.157138,31819.20,21
45,3,40,50,5000,0.529923,9435.33,0.000000,0.00,0.000000,0.00,0.153449,32584.19,24
46,3,40,50,5000,0.527154,9484.89,0.000000,0.00,0.000000,0.00,0.147308,33942.46,22
47,3,40,50,5000,0.545676,9162.95,0.000000,0.00,0.000000,0.00,0.153518,32569.54,25
48,3,40,50,5000,0.551030,9073.91,0.000000,0.00,0.000000,0.00,0.154141,32437.87,22
49,3,40,50,5000,0.524847,9526.58,0.000000,0.00,0.000000,0.00,0.151452,33013.75,24
50,3,40,50,5000,0.546347,9151.69,0.000000,0.00,0.000000,0.00,0.147851,33817.81,20
51,3,40,50,5000,0.524965,9524.45,0.000000,0.00,0.000000,0.00,0.157861,31673.34,23
52,3,40,50,5000,0.523441,9552.18,0.000000,0.00,0.000000,0.00,0.157195,31807.54,22
53,3,40,50,5000,0.528828,9454.87,0.000000,0.00,0.000000,0.00,0.164381,30417.10,25
54,3,40,50,5000,0.528761,9456.08,0.000000,0.00,0.000000,0.00,0.164683,30361.37,23
55,3,40,50,5000,0.526876,9489.90,0.000000,0.00,0.000000,0.00,0.141082,35440.36,22
56,3,40,50,5000,0.524616,9530.78,0.000000,0.00,0.000000,0.00,0.150705,33177.47,24
57,3,40,50,5000,0.549175,9104.56,0.000000,0.00,0.000000,0.00,0.158122,31621.16,26
58,3,40,50,5000,0.523057,9559.18,0.000000,0.00,0.000000,0.00,0.154168,32432.11,21
59,3,40,50,5000,0.524974,9524.28,0.000000,0.00,0.000000,0.00,0.147214,33964.11,23
60,3,40,50,5000,0.525277,9518.79,0.000000,0.00,0.000000,0.00,0.143393,34869.25,22
61,3,40,50,5000,0.523340,9554.02,0.000000,0.00,0.000000,0.00,0.149580,33427.03,20
62,3,40,50,5000,0.524776,9527.87,0.000000,0.00,0.000000,0.00,0.147532,33890.96,23
63,3,40,50,5000,0.525919,9507.16,0.000000,0.00,0.000000,0.00,0.146685,34086.60,22
64,3,40,50,5000,0.526185,9502.35,0.000000,0.00,0.000000,0.00,0.154758,32308.60,23
65,3,40,50,5000,0.523720,9547.09,0.000000,0.00,0.000000,0.00,0.156489,31951.03,21
66,3,40,50,5000,0.529141,9449.28,0.000000,0.00,0.000000,0.00,0.155037,32250.40,22
67,3,40,50,5000,0.525526,9514.28,0.000000,0.00,0.000000,0.00,0.156926,31862.10,23
68,3,40,50,5000,0.523908,9543.66,0.000000,0.00,0.000000,0.00,0.153310,32613.60,23
69,3,40,50,5000,0.525489,9514.96,0.000000,0.00,0.000000,0.00,0.150079,33315.73,22
70,3,40,50,5000,0.523004,9560.15,0.000000,0.00,0.000000,0.00,0.153317,32612.20,19
71,3,40,50,5000,0.524345,9535.70,0.000000,0.00,0.000000,0.00,0.161732,30915.38,22
72,3,40,50,5000,0.523421,9552.55,0.000000,0.00,0.000000,0.00,0.156691,31910.00,22
73,3,40,50,5000,0.529154,9449.05,0.000000,0.00,0.000000,0.00,0.152025,32889.38,24
74,3,40,50,5000,0.526257,9501.06,0.000000,0.00,0.000000,0.00,0.146021,34241.62,20
75,3,40,50,5000,0.525194,9520.29,0.000000,0.00,0.000000,0.00,0.162417,30784.98,20
76,3,40,50,5000,0.524969,9524.37,0.000000,0.00,0.000000,0.00,0.147539,33889.23,22
77,3,40,50,5000,0.524957,9524.59,0.000000,0.00,0.000000,0.00,0.156721,31903.81,24
78,3,40,50,5000,0.526357,9499.25,0.000000,0.00,0.000000,0.00,0.147922,33801.53,19
79,3,40,50,5000,0.524002,9541.95,0.000000,0.00,0.000000,0.00,0.152804,32721.74,23
80,3,40,50,5000,0.525500,9514.75,0.000000,0.00,0.000000,0.00,0.151226,33063.17,22
81,3,40,50,5000,0.526075,9504.35,0.000000,0.00,0.000000,0.00,0.155874,32077.20,22
82,3,40,50,5000,0.525582,9513.26,0.000000,0.00,0.000000,0.00,0.159918,31265.96,25
83,3,40,50,5000,0.523956,9542.78,0.000000,0.00,0.000000,0.00,0.152438,32800.15,20
84,3,40,50,5000,0.525605,9512.84,0.000000,0.00,0.000000,0.00,0.141423,35355.02,23
85,3,40,50,5000,0.528437,9461.86,0.000000,0.00,0.000000,0.00,0.157948,31655.97,24
86,3,40,50,5000,0.528659,9457.89,0.000000,0.00,0.000000,0.00,0.147014,34010.28,22
87,3,40,50,5000,0.524736,9528.60,0.000000,0.00,0.000000,0.00,0.157058,31835.29,24
88,3,40,50,5000,0.524233,9537.74,0.000000,0.00,0.000000,0.00,0.147264,33952.74,23
89,3,40,50,5000,0.527376,9480.90,0.000000,0.00,0.000000,0.00,0.149182,33516.11,25
90,3,40,50,5000,0.525897,9507.57,0.000000,0.00,0.000000,0.00,0.150840,33147.80,21
91,3,40,50,5000,0.524457,9533.67,0.000000,0.00,0.000000,0.00,0.151821,32933.46,23
92,3,40,50,5000,0.529139,9449.31,0.000000,0.00,0.000000,0.00,0.154684,32324.00,22
93,3,40,50,5000,0.527296,9482.35,0.000000,0.00,0.000000,0.00,0.147048,34002.59,23
94,3,40,50,5000,0.527597,9476.93,0.000000,0.00,0.000000,0.00,0.149190,33514.25,21
95,3,40,50,5000,0.525963,9506.37,0.000000,0.00,0.000000,0.00,0.147368,33928.67,18
96,3,40,50,5000,0.540815,9245.31,0.000000,0.00,0.000000,0.00,0.155771,32098.44,23
97,3,40,50,5000,0.526154,9502.93,0.000000,0.00,0.000000,0.00,0.145833,34285.77,21
98,3,40,50,5000,0.524952,9524.67,0.000000,0.00,0.000000,0.00,0.161460,30967.39,21
99,3,40,50,5000,0.523871,9544.33,0.000000,0.00,0.000000,0.00,0.159888,31271.80,20
