batch_idx,k,m,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
70,3,30,50,5000,0.531461,9408.03,0.197115,25365.87,0.196237,25479.39,0.121858,41031.29,25
71,3,30,50,5000,0.527738,9474.40,0.196489,25446.74,0.197839,25273.03,0.126640,39482.08,27
72,3,30,50,5000,0.531720,9403.44,0.199168,25104.38,0.196306,25470.41,0.113379,44099.99,25
73,3,30,50,5000,0.527975,9470.15,0.197298,25342.39,0.196915,25391.68,0.118700,42123.00,26
74,3,30,50,5000,0.551769,9061.76,0.198232,25222.96,0.194692,25681.61,0.129776,38527.99,27
75,3,30,50,5000,0.533992,9363.44,0.195691,25550.45,0.196327,25467.70,0.125794,39747.59,26
76,3,30,50,5000,0.551247,9070.35,0.197074,25371.22,0.193549,25833.27,0.111901,44682.38,25
77,3,30,50,5000,0.530260,9429.34,0.194736,25675.84,0.195445,25582.67,0.124539,40148.01,25
78,3,30,50,5000,0.536638,9317.27,0.197929,25261.54,0.196631,25428.37,0.129187,38703.70,25
79,3,30,50,5000,0.532898,9382.65,0.195445,25582.60,0.196648,25426.10,0.126712,39459.42,26
80,3,30,50,5000,0.531624,9405.14,0.198008,25251.47,0.196065,25501.71,0.118139,42322.87,26
81,3,30,50,5000,0.548566,9114.67,0.195786,25538.05,0.196622,25429.53,0.117734,42468.72,25
82,3,30,50,5000,0.549331,9101.97,0.197258,25347.58,0.193811,25798.38,0.119263,41924.12,26
83,3,30,50,5000,0.551611,9064.36,0.197758,25283.38,0.197590,25304.95,0.121069,41298.86,25
84,3,30,50,5000,0.532429,9390.92,0.197914,25263.48,0.195853,25529.34,0.123299,40551.75,26
85,3,30,50,5000,0.530206,9430.29,0.198916,25136.19,0.196399,25458.42,0.124690,40099.61,26
86,3,30,50,5000,0.528266,9464.92,0.195769,25540.28,0.194385,25722.09,0.115865,43153.70,25
87,3,30,50,5000,0.527754,9474.11,0.198561,25181.14,0.195861,25528.34,0.120577,41467.42,26
88,3,30,50,5000,0.527490,9478.85,0.197832,25274.02,0.194461,25712.04,0.121392,41188.74,26
89,3,30,50,5000,0.531728,9403.30,0.194096,25760.41,0.198460,25194.00,0.116873,42781.32,25
90,3,30,50,5000,0.528471,9461.25,0.200787,24902.01,0.194559,25699.16,0.121742,41070.41,27
91,3,30,50,5000,0.527882,9471.82,0.194276,25736.55,0.196647,25426.28,0.132700,37679.08,29
92,3,30,50,5000,0.531833,9401.44,0.195717,25547.08,0.194857,25659.80,0.124587,40132.68,27
93,3,30,50,5000,0.528046,9468.87,0.200485,24939.56,0.195689,25550.79,0.130886,38201.17,26
94,3,30,50,5000,0.530624,9422.88,0.193506,25839.00,0.194582,25696.13,0.117438,42575.52,25
95,3,30,50,5000,0.532187,9395.20,0.195774,25539.63,0.195713,25547.57,0.115173,43413.07,25
96,3,30,50,5000,0.530559,9424.02,0.198477,25191.85,0.198904,25137.71,0.118308,42262.65,25
97,3,30,50,5000,0.528788,9455.58,0.199928,25009.01,0.195310,25600.35,0.121110,41284.64,25
98,3,30,50,5000,0.528631,9458.39,0.198375,25204.84,0.196984,25382.76,0.129699,38550.94,27
99,3,30,50,5000,0.527515,9478.40,0.195430,25584.66,0.196235,25479.59,0.123347,40536.06,26
