batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade
10,100,17175,8,10,0.933906,18390.49,0.452676,37941.02,0.391357,43885.72,0.458472,37461.43,0.513053,33476.10,0.405430,42362.45,0.703833,24402.10,0.934596,0.117287,0.241850,0.405430,1.699163,0.187822,21,1527443,2049743,8513351,10454,0,0,0,17424,0,0,0,11046,0,0,0,6020,0,0,0,6787,0,0,0,179,0,0,0,7492563281631761603,5033384789185522564,5033384789185522564,16763330670668123676,10988881463014228218,11114132453653753598,0,0,0,0,0,0
11,100,17921,8,10,0.926228,19348.36,0.461740,38811.86,0.372480,48112.61,0.443531,40405.30,0.504860,35497.00,0.381020,47034.23,0.743094,24116.75,0.939423,0.104736,0.244869,0.381020,1.670049,0.199865,20,1590500,2044835,8314334,11672,0,0,0,18249,0,0,0,12316,0,0,0,5809,0,0,0,6751,0,0,0,225,0,0,0,2491875668951503182,14699982648759344177,14699982648759344177,778999604140187300,14892526758112658856,12425524082236572291,0,0,0,0,0,0
12,100,16987,8,10,0.933409,18198.88,0.458170,37075.76,0.372178,45642.12,0.467921,36303.14,0.525462,32327.71,0.401123,42348.59,0.718462,23643.57,0.947229,0.109671,0.249316,0.401123,1.707339,0.184911,21,1552213,1772138,8340850,10178,0,0,0,16711,0,0,0,10550,0,0,0,6032,0,0,0,6662,0,0,0,168,0,0,0,12497154053472034141,12676623284844050995,12676623284844050995,11683425151731416422,13182174900090626301,14246533874151283024,0,0,0,0,0,0
13,100,15859,8,10,1.045698,15165.95,0.504614,31427.98,0.373600,42449.14,0.422785,37510.82,0.562250,28206.32,0.465257,34086.52,0.788464,20113.80,1.044498,0.122715,0.264380,0.465257,1.896851,0.176448,19,1652260,1794830,8739109,8941,0,0,0,13954,0,0,0,10679,0,0,0,5313,0,0,0,5945,0,0,0,237,0,0,0,4936276234304797675,5108429322599425090,5108429322599425090,16962774697707941805,6621707142970666635,12436808584345834806,0,0,0,0,0,0
14,100,16527,8,10,1.390866,11882.52,0.739116,22360.48,0.488497,33832.35,0.514658,32112.61,0.766380,21565.03,0.429277,38499.63,0.966108,17106.79,1.393080,0.119994,0.248287,0.429277,2.190637,0.183453,21,1466927,1576437,8474442,9244,0,0,0,10974,0,0,0,12005,0,0,0,5613,0,0,0,6553,0,0,0,184,0,0,0,4498985342474570422,16671188957242065597,16671188957242065597,8733327509953192242,2043825982547337104,18403649534669664695,0,0,0,0,0,0
15,100,17001,8,10,1.326569,12815.77,0.708651,23990.64,0.462165,36785.55,0.544593,31217.79,0.727885,23356.71,0.402210,42269.01,0.900292,18883.87,1.331256,0.110756,0.235478,0.402210,2.079699,0.191961,21,1510727,1778927,8381152,11050,0,0,0,9980,0,0,0,12248,0,0,0,5255,0,0,0,7005,0,0,0,134,0,0,0,6245922439938972308,13270407928430701178,13270407928430701178,16354472107837423680,13165038199552162669,6021561989065967796,0,0,0,0,0,0
16,100,16078,8,10,1.348884,11919.48,0.741570,21681.03,0.527262,30493.39,0.569918,28211.08,0.744993,21581.40,0.359591,44711.88,1.085612,14810.07,1.359462,0.104722,0.238084,0.359591,2.061859,0.171700,18,1441774,1565129,9077299,9110,0,0,0,10327,0,0,0,11105,0,0,0,5415,0,0,0,6342,0,0,0,242,0,0,0,12415473380632260829,9680002158339358741,9680002158339358741,6507142326095602646,8647502776237190728,1396320790818258349,0,0,0,0,0,0
17,100,16639,8,10,1.374164,12108.45,0.691295,24069.31,0.482593,34478.32,0.530928,31339.47,0.735100,22635.01,0.400210,41575.68,0.891545,18663.10,1.382223,0.115560,0.242330,0.400210,2.140324,0.205655,26,1581022,1726517,9854623,8639,0,0,0,9277,0,0,0,11827,0,0,0,5436,0,0,0,6113,0,0,0,162,0,0,0,12953889967018965222,6479305178860945379,6479305178860945379,9915522878828262370,12465497738509107937,3857829110022321370,0,0,0,0,0,0
18,100,16464,8,10,1.077831,15275.12,0.555139,29657.44,0.419678,39230.12,0.466432,35297.72,0.601811,27357.44,0.386073,42644.79,0.703571,23400.62,1.091877,0.111160,0.225130,0.386073,1.814240,0.187739,30,1486308,1592783,9454712,10002,0,0,0,15774,0,0,0,11881,0,0,0,5616,0,0,0,6021,0,0,0,130,0,0,0,8562143461666359035,6393202080229524428,6393202080229524428,12629285274995561239,130299822724779094,5479778912299583197,0,0,0,0,0,0
19,100,15786,8,10,1.436807,10986.86,0.768691,20536.20,0.493030,32018.33,0.541602,29146.89,0.786637,20067.70,0.387636,40723.77,0.880585,17926.73,1.447337,0.108356,0.243400,0.387636,2.186729,0.166547,19,1540814,1725214,8498128,8683,0,0,0,10432,0,0,0,10061,0,0,0,4297,0,0,0,5743,0,0,0,98,0,0,0,2690607873717337775,16557226182013594291,16557226182013594291,16286267447282853336,9731742552470955427,13641333349543487009,0,0,0,0,0,0
