batch_idx,num_blocks,num_txs,threads,merge_cap,seq_time_s,seq_tput,par_time_s,par_tput,concat_time_s,concat_tput,cgraph_time_s,cgraph_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,vegeta_time_s,vegeta_tput,phase_pre_execute_s,phase_graph_build_s,phase_integrate_s,phase_execute_s,phase_total_s,vegeta_speculate_s,num_integrated_groups,omakase_graph_bytes,vegeta_sched_bytes,calldata_bytes,par_re_exec,par_validation_aborts,par_cascade_aborts,par_wrote_new_loc,concat_re_exec,concat_validation_aborts,concat_cascade_aborts,concat_wrote_new_loc,cgraph_re_exec,cgraph_validation_aborts,cgraph_cascade_aborts,cgraph_wrote_new_loc,graph_re_exec,graph_validation_aborts,graph_cascade_aborts,graph_wrote_new_loc,integ_re_exec,integ_validation_aborts,integ_cascade_aborts,integ_wrote_new_loc,vegeta_re_exec,vegeta_validation_aborts,vegeta_cascade_aborts,vegeta_wrote_new_loc,digest_seq,digest_par,digest_concat,logical_seq,logical_integ,logical_vegeta,cgraph_cross_block_aborts,cgraph_cross_block_cascade,graph_cross_block_aborts,graph_cross_block_cascade,integ_cross_block_aborts,integ_cross_block_cascade
10,100,14594,8,10,0.925379,15770.84,0.558102,26149.35,0.424756,34358.59,0.435556,33506.57,0.624046,23386.10,0.379940,38411.37,0.695538,20982.31,0.941859,0.116447,0.269786,0.379940,1.708033,0.170553,18,1811517,1901357,14229602,8491,0,0,0,14279,0,0,0,8665,0,0,0,5731,0,0,0,6127,0,0,0,88,0,0,0,4501445705733826870,15603775671172433616,15603775671172433616,6527801541459544938,11426740157933037645,6392937719400868747,0,0,0,0,0,0
11,100,14306,8,10,1.440885,9928.62,1.052398,13593.72,0.957790,14936.47,1.011441,14144.18,1.112877,12854.97,0.647808,22083.70,1.209750,11825.58,1.452308,0.112629,0.227113,0.647808,2.439858,0.162309,29,1755208,1820933,14228816,7829,0,0,0,12853,0,0,0,9119,0,0,0,5063,0,0,0,5314,0,0,0,67,0,0,0,990859956850139487,913926792460518183,913926792460518183,1378853760927812122,7054548086877290790,16480279064036088907,0,0,0,0,0,0
12,100,14637,8,10,0.902918,16210.77,0.503259,29084.41,0.452835,32323.05,0.472568,30973.32,0.545315,26841.36,0.406125,36040.65,0.674840,21689.59,0.916645,0.107725,0.241644,0.406125,1.672138,0.164291,17,1665924,1754179,18734012,6967,0,0,0,11986,0,0,0,8332,0,0,0,4402,0,0,0,5027,0,0,0,122,0,0,0,2103018990469387510,117629602573646687,117629602573646687,6250066733135269418,9998992543612342960,11062148369262993346,0,0,0,0,0,0
13,100,19445,8,10,0.960653,20241.44,0.566913,34299.80,0.472259,41174.41,0.489950,39687.75,0.632709,30732.94,0.458244,42433.71,0.862970,22532.65,0.974767,0.118387,0.281330,0.458244,1.832729,0.234072,21,1832328,2717133,18248307,8738,0,0,0,13622,0,0,0,8889,0,0,0,5107,0,0,0,5524,0,0,0,111,0,0,0,7343182963142953200,924954449231131932,924954449231131932,138585247719086455,9264837236830649569,12455686920964876962,0,0,0,0,0,0
14,100,22352,8,10,0.853341,26193.50,0.482536,46321.95,0.408212,54755.89,0.344352,64910.27,0.556385,40173.64,0.399526,55946.31,0.797679,28021.28,0.867406,0.119789,0.283257,0.399526,1.669977,0.256998,20,1725662,2694097,14920000,7076,0,0,0,12140,0,0,0,8909,0,0,0,5322,0,0,0,5919,0,0,0,86,0,0,0,10170295632724050886,2071752296048682208,2071752296048682208,7669484729134688637,6545610646574518449,15793941061781330301,0,0,0,0,0,0
15,100,15072,8,10,1.140243,13218.23,0.726035,20759.32,0.616402,24451.56,0.589982,25546.53,0.786218,19170.25,0.607600,24805.78,0.893486,16868.77,1.169096,0.104033,0.253311,0.607600,2.134040,0.181402,18,1760825,1835330,15092793,8225,0,0,0,13653,0,0,0,8588,0,0,0,5702,0,0,0,6315,0,0,0,114,0,0,0,5493572768155614155,1463268662115167736,1463268662115167736,721759537484126554,9077486490447965820,9256060431063286318,0,0,0,0,0,0
16,100,15082,8,10,0.916618,16453.97,0.495816,30418.56,0.385140,39159.79,0.411319,36667.38,0.570127,26453.74,0.351833,42866.91,0.691570,21808.34,0.930912,0.114290,0.234862,0.351833,1.631896,0.177271,23,1692571,1791376,19379538,7658,0,0,0,12316,0,0,0,7667,0,0,0,4548,0,0,0,4707,0,0,0,113,0,0,0,4523094465018548120,8632848498711948121,8632848498711948121,440177877989909235,4483826519443254043,14036740419634058253,0,0,0,0,0,0
17,100,15003,8,10,0.802770,18689.05,0.383641,39106.88,0.292622,51270.96,0.349786,42891.89,0.442600,33897.40,0.310890,48258.16,0.560291,26777.15,0.818902,0.115359,0.272832,0.310890,1.517983,0.178167,20,1844168,1966353,16900797,7774,0,0,0,13337,0,0,0,7744,0,0,0,4964,0,0,0,5376,0,0,0,68,0,0,0,13583197461880909231,9022071813311972273,9022071813311972273,8969137145660063436,6729191026245714522,64250072627726773,0,0,0,0,0,0
18,100,15544,8,10,1.186841,13096.95,0.784133,19823.17,0.668312,23258.61,0.652870,23808.74,0.852295,18237.83,0.386438,40223.79,0.956055,16258.48,1.203787,0.118410,0.226830,0.386438,1.935464,0.189536,29,1828973,1937568,14031959,8829,0,0,0,14691,0,0,0,10009,0,0,0,6214,0,0,0,6581,0,0,0,102,0,0,0,8518122716453247992,7393121200192889471,7393121200192889471,15557158976341283556,11818579732874905965,8658310803728053016,0,0,0,0,0,0
19,100,15573,8,10,0.986288,15789.50,0.611923,25449.30,0.533355,29198.20,0.570839,27280.91,0.668740,23287.08,0.523385,29754.37,0.764013,20383.17,1.005373,0.115175,0.245129,0.523385,1.889062,0.193446,22,1868844,2002369,14356037,10989,0,0,0,16996,0,0,0,8960,0,0,0,6204,0,0,0,6377,0,0,0,144,0,0,0,13217738036031763004,9612548117808578446,9612548117808578446,17347639653596035591,7071064070662751458,13083229375353453926,0,0,0,0,0,0
